noise,inflation,latency,policy,f1,precision,recall,occluded_keep,stale_clear_absence,external_stale_absence,clear_missing,survival,deletion_events,stale_duration,cert_precision,cert_recall,id_switches,reappear_error,seed
0.0,0.0,0,certificate,0.96729441895889,0.9725824568869431,0.9624614166273702,0.8987931229486422,0.13865611789219917,0.0,0.0017310618836128813,1.0,4.666666666666667,34.333333333333336,0.8517569826139972,1.0,0.0,0.0,1.0
0.0,0.0,1,certificate,0.9555911940974112,0.9632667436163306,0.9488009659098279,0.8572629909128043,0.1967387372358712,0.0,0.0012223895147981017,1.0,4.777777777777778,47.11111111111111,0.8038124107858303,0.9500331975214446,0.0,0.0,1.0
0.0,0.0,3,certificate,0.96955766593267,0.9741073734848343,0.9652624230370135,0.9036378044967529,0.14488876807255088,0.0,0.0009601230188525106,1.0,5.0,32.55555555555556,0.7238978893308238,0.8487930955551244,0.0,0.0,1.0
0.0,0.0,6,certificate,0.8213774270203902,0.9916403419903655,0.7011412761483352,0.15237423158839192,0.04505098839595419,0.0,0.0011806454534992593,0.9652777777777777,25.888888888888886,7.777777777777778,0.6191502560287672,0.7107350301876626,0.0,0.0,1.0
0.0,2.0,0,certificate,0.9662325133226831,0.9812533316833073,0.9518141239983343,0.8626457733637013,0.1262082359245652,0.0,0.0006113476189344907,1.0,3.777777777777778,24.11111111111111,0.8434296548811017,1.0,0.0,0.0,1.0
0.0,2.0,1,certificate,0.9605752300121025,0.9738526132309954,0.9480143654780128,0.8504426863124714,0.24156034573443486,0.0,0.000256475755920817,1.0,4.0,34.55555555555555,0.8174505469635309,0.9695245289393633,0.0,0.0,1.0
0.0,2.0,3,certificate,0.9687260445427422,0.9804158315647412,0.9574249230800057,0.8832845780948314,0.1937555266757874,0.0,0.00037208235269026207,1.0,4.666666666666667,26.11111111111111,0.7804353530022295,0.8666818016964232,0.0,0.0,1.0
0.0,2.0,6,certificate,0.8183739632302438,0.9916065876690093,0.6969460325811646,0.16044257279567894,0.03294974340957405,0.0,0.0014353229205353406,0.9470017636684304,25.111111111111114,7.666666666666667,0.6076390980628172,0.7297893752066127,0.0,0.0,1.0
0.0,6.0,0,certificate,0.9608863985779587,0.9667478612752126,0.9552964341220277,0.8738319980726325,0.3501472588414422,0.0,0.0001467782181124321,1.0,3.0,43.666666666666664,0.7807058326811457,1.0,0.0,0.0,1.0
0.0,6.0,1,certificate,0.9596252311345821,0.9639248458884836,0.9560713402547649,0.8748143244869729,0.19048523833953235,0.0,0.0009491218265603191,1.0,4.555555555555555,46.333333333333336,0.7606011008890023,0.9962499530439218,0.0,0.0,1.0
0.0,6.0,3,certificate,0.964562651648182,0.966348681040904,0.9629746172786522,0.8957673315013942,0.21967000114285898,0.0,0.0006271011261517128,1.0,4.222222222222222,44.22222222222222,0.6921655314704509,0.9065803005863158,0.0,0.0,1.0
0.0,6.0,6,certificate,0.8364053449865342,0.9908696328832085,0.7239345623815683,0.18700996658544602,0.05575017961213108,0.0,0.0011183819877525773,0.9686890838206628,24.444444444444443,9.111111111111112,0.602348961685458,0.7605490094389217,0.0,0.0,1.0
3.0,0.0,0,certificate,0.9712229307829209,0.9736569466714234,0.9690191423092637,0.9101376173116997,0.15213097928225952,0.0,0.0007864819083574984,1.0,4.666666666666667,34.111111111111114,0.8085103608725626,0.9475024748405624,0.0,0.0,1.0
3.0,0.0,1,certificate,0.963232353935329,0.97367325314225,0.9532111975198098,0.8708061658819867,0.20069554656404676,0.0,0.0002451491434383459,1.0,3.8888888888888893,34.44444444444445,0.8207739968912818,0.9304732855352249,0.0,0.0,1.0
3.0,0.0,3,certificate,0.9428484468653361,0.9819968168171963,0.9069450575910437,0.7279643337588441,0.183904014642558,0.0,0.0009719012708986182,0.9934640522875817,10.555555555555555,22.777777777777775,0.742894560960039,0.8344762495118868,0.0,0.0,1.0
3.0,0.0,6,certificate,0.82135967507974,0.9893621875747277,0.7022825375714946,0.17352014338520785,0.06917648437209475,0.0,0.001378236414909499,0.9540610786224821,26.777777777777775,10.333333333333334,0.6292429393499583,0.6941922222449023,0.0,0.0,1.0
3.0,2.0,0,certificate,0.9649559011894682,0.9708054578925802,0.9598833910495371,0.8867468566095856,0.15088655165601064,0.0,0.0008126216900601826,1.0,4.444444444444444,37.333333333333336,0.7899255006817064,0.9696811944866365,0.0,0.0,1.0
3.0,2.0,1,certificate,0.9627464961527045,0.9653372494176485,0.9602755629680174,0.8898080346975196,0.22817812651013702,0.0,0.0003785722739971106,1.0,4.444444444444445,45.44444444444445,0.7980275350929814,0.9468342167958919,0.0,0.0,1.0
3.0,2.0,3,certificate,0.9462797581531769,0.9729381967467489,0.9212622652256415,0.7721226403466597,0.13968913433763838,0.0,0.0005162600697792743,0.9951690821256038,7.4444444444444455,33.0,0.6892230539042817,0.8639098021028863,0.0,0.0,1.0
3.0,2.0,6,certificate,0.8241023562186497,0.9915869044014148,0.7054281988360932,0.15554659906141985,0.056452773884963,0.0,0.0011168346912231065,0.960421888053467,25.444444444444446,8.222222222222223,0.6280052950851127,0.7276033696738073,0.0,0.0,1.0
3.0,6.0,0,certificate,0.9630490326326462,0.9682964145293768,0.9580001946221642,0.8799660116065334,0.2240498803830695,0.0,0.0005113186338718542,1.0,3.888888888888889,41.0,0.7722632086048667,0.9915586001380481,0.0,0.0,1.0
3.0,6.0,1,certificate,0.9679924696025569,0.96589815269587,0.9703486564741691,0.9187056063604357,0.19933812929485303,0.0,0.0007849915533565807,1.0,4.666666666666667,43.666666666666664,0.7481713351082107,0.9792657668177176,0.0,0.0,1.0
3.0,6.0,3,certificate,0.9619802636549529,0.9602229439374831,0.9642781560580674,0.8996554671834542,0.24416299282675277,0.0,0.00040766241368194014,1.0,4.777777777777778,52.666666666666664,0.6959641568359345,0.9003466224553729,0.0,0.0,1.0
3.0,6.0,6,certificate,0.8327569115606427,0.9902867223048819,0.7190590196438497,0.23344248736836234,0.061104782464377595,0.0,0.002705923887827712,0.9448838053740015,23.555555555555557,9.444444444444445,0.6006236274691672,0.7725967450268977,0.0,0.0,1.0
6.0,0.0,0,certificate,0.9679639373322056,0.9787737431104216,0.9577719357067712,0.8766430843545554,0.18381683564019338,0.0,0.0004949617832374959,1.0,4.333333333333333,28.88888888888889,0.8060224713008721,0.9150120400160836,0.0,0.0,1.0
6.0,0.0,1,certificate,0.9539377692968598,0.9775525465343383,0.931665585470101,0.8079837006452019,0.19353301415479354,0.0,0.0004895459874285202,0.9944444444444445,5.555555555555556,29.222222222222225,0.8170723544466282,0.8912939168039614,0.0,0.0,1.0
6.0,0.0,3,certificate,0.9007245876630269,0.9771411999446169,0.8366626182672441,0.5480362584731645,0.1245401137872076,0.0,0.0011754257015923197,0.9876160990712074,14.444444444444443,26.0,0.7254464843206897,0.8146519041181722,0.0,0.0,1.0
6.0,0.0,6,certificate,0.8311118896193957,0.9910344358977605,0.716056455657004,0.1869293374187766,0.05763580376526383,0.0,0.0016082309061895672,0.952917331206805,26.777777777777775,8.777777777777777,0.6107693718234798,0.6752369509768567,0.0,0.0,1.0
6.0,2.0,0,certificate,0.9754164531288277,0.9780488211602999,0.9728761602664487,0.924253400085941,0.1836100476578679,0.0,0.0006188636206766214,1.0,4.666666666666667,29.444444444444443,0.790601370714444,0.9197649559657931,0.0,0.0,1.0
6.0,2.0,1,certificate,0.9611922929714417,0.9673167685033145,0.9553728536583743,0.8758524649357358,0.19749275852715123,0.0,0.0010661817834123554,0.9941520467836257,6.111111111111111,42.0,0.7642873512657874,0.9059328736467336,0.0,0.0,1.0
6.0,2.0,3,certificate,0.925816370247547,0.9609811370671046,0.8943562554060788,0.7148488640812563,0.19590909067106824,0.0,0.001136377519444049,0.9891534391534392,11.111111111111109,46.333333333333336,0.6852180697526501,0.8437663027584009,0.0,0.0,1.0
6.0,2.0,6,certificate,0.8299083755637394,0.9898296907316678,0.7147373824074755,0.2121284035857045,0.06925883100891221,0.0,0.001758409264507324,0.9575575513810808,28.222222222222225,9.888888888888888,0.6019353966605773,0.6891088819989597,0.0,0.0,1.0
6.0,6.0,0,certificate,0.9659981900507532,0.9699707688874516,0.962157377105329,0.8901628497110292,0.23606857190785754,0.0,0.0005886154718596229,1.0,4.222222222222222,40.44444444444445,0.7299160284547567,0.9435207562673612,0.0,0.0,1.0
6.0,6.0,1,certificate,0.9565117190803601,0.9676799276905719,0.9466204329172893,0.855210052284029,0.21960950059856765,0.0,0.001447157608237976,1.0,4.0,41.22222222222222,0.7221561192193651,0.9388590597277093,0.0,0.0,1.0
6.0,6.0,3,certificate,0.958296972862243,0.9717878671493666,0.9454399701059257,0.8437207731669126,0.19644842266158835,0.0,0.0003814257228532323,0.9947089947089948,6.444444444444444,36.22222222222222,0.7028684592352715,0.8836788371787637,0.0,0.0,1.0
6.0,6.0,6,certificate,0.8499963564766339,0.9895983390485981,0.7451353723113735,0.26362407857142095,0.06230692366940252,0.0,0.0008644208345643792,0.9853703703703705,22.555555555555557,10.444444444444445,0.6130085577557468,0.7552692205843843,0.0,0.0,1.0
10.0,0.0,0,certificate,0.9492174129988964,0.982645803809738,0.9185257449975093,0.7705600960380289,0.14313341327114726,0.0,0.0018152055299340067,0.9583217302515549,11.0,22.11111111111111,0.7327793168215115,0.8184023965395318,0.0,0.0,1.0
10.0,0.0,1,certificate,0.9467108313969668,0.9753550452579808,0.9199296872053901,0.7615778809675776,0.18309085070955486,0.0,0.0008431222350257745,0.9907407407407408,10.666666666666666,31.666666666666668,0.7239178820030522,0.8125950714752107,0.0,0.0,1.0
10.0,0.0,3,certificate,0.9019551777502756,0.9818285335876852,0.8352094164597154,0.5384543310461531,0.1265445094542134,0.0,0.0009159159517668756,0.9711612364243943,15.777777777777779,21.0,0.6968396866879699,0.7713981776175155,0.0,0.0,1.0
10.0,0.0,6,certificate,0.8295558236797008,0.9857864819159704,0.7166300754817554,0.1948708004020403,0.05512191431050404,0.0,0.0017359928071435714,0.966590346283441,24.555555555555554,13.111111111111109,0.5780530513531837,0.659936101809191,0.0,0.0,1.0
10.0,2.0,0,certificate,0.9560594298708104,0.9759670832824655,0.9373460762872147,0.8157362759751545,0.18492658950638677,0.0,0.000499851568647265,0.9874999999999999,7.666666666666667,30.777777777777782,0.7188536305786907,0.8494623536952645,0.0,0.0,1.0
10.0,2.0,1,certificate,0.9365761971941926,0.9715198067408469,0.9050037754637582,0.7351930952215443,0.1336112767791117,0.0,0.0015827602702673845,0.9754056211856724,9.777777777777779,33.77777777777778,0.6971648816993228,0.8380438603451297,0.0,0.0,1.0
10.0,2.0,3,certificate,0.9028734914670412,0.9718411842423079,0.844182786328903,0.5779772154182251,0.1136903133223328,0.0,0.00036895118385479685,0.9949494949494949,14.555555555555557,29.888888888888886,0.6663390681027347,0.7953697698132535,0.0,0.0,1.0
10.0,2.0,6,certificate,0.844445371222711,0.9870789417440043,0.738458290224352,0.25091830991661995,0.05555605265205554,0.0,0.0012853987520240575,0.9726631393298061,24.11111111111111,12.444444444444445,0.567089145681526,0.6969226639051694,0.0,0.0,1.0
10.0,6.0,0,certificate,0.9486581939097517,0.959103260270413,0.9391238112303507,0.8339622981865981,0.18450481909038308,0.0,0.0010112904964531828,1.0,7.111111111111112,49.11111111111111,0.6643185866208662,0.8810384971620494,0.0,0.0,1.0
10.0,6.0,1,certificate,0.9545697335683743,0.9775002168392307,0.933057737525528,0.8105832651996892,0.17469853587925896,0.0,0.0008146512328892384,0.9868827160493826,7.333333333333333,28.88888888888889,0.7177148784446251,0.8746847961505962,0.0,0.0,1.0
10.0,6.0,3,certificate,0.9264168860151177,0.9790017969439181,0.8801202979137212,0.64451371707822,0.13480936925019002,0.0,0.0012041464240482615,0.988776655443322,11.333333333333334,25.222222222222225,0.6469445027118296,0.8267876931246804,0.0,0.0,1.0
10.0,6.0,6,certificate,0.8462714716061908,0.9896005352921683,0.7398663906709535,0.26996477534377283,0.06371375902226545,0.0,0.0023133917257606145,0.9340621433758689,23.333333333333332,10.444444444444445,0.6151648746494995,0.7320984500027722,0.0,0.0,1.0
16.0,0.0,0,certificate,0.900792834571153,0.9860193517856332,0.8301247337096639,0.5281483103802084,0.08107777809577167,0.0,0.002591661139974373,0.9218134435738868,20.11111111111111,15.777777777777779,0.6814061827583844,0.7004024146603492,0.0,0.0,1.0
16.0,0.0,1,certificate,0.8932964044245688,0.9750517307579014,0.8246426448088543,0.514361340228383,0.08613402260860314,0.0,0.002108746387738531,0.9467439967439967,21.333333333333332,25.777777777777782,0.614442273280316,0.6996909820963069,0.0,0.0,1.0
16.0,0.0,3,certificate,0.8734039516728548,0.9850731482569449,0.7855096928985822,0.41939649181456756,0.07693562346697416,0.0,0.002441930960030604,0.9590339209904427,22.888888888888886,15.444444444444443,0.636931249939081,0.6777828132894137,0.0,0.0,1.0
16.0,0.0,6,certificate,0.8431887106169741,0.9895255584513691,0.7348128959635121,0.24445440079718395,0.05448764729602118,0.0,0.0014190967588928016,0.9576238576238576,24.333333333333332,10.0,0.5496727405094662,0.6023260190571265,0.0,0.0,1.0
16.0,2.0,0,certificate,0.9157493890516589,0.9780789508522053,0.8610789321681152,0.5962420591220849,0.12311491770193822,0.0,0.0015990259857947744,0.9696424000517568,17.666666666666668,25.222222222222225,0.6433984532958666,0.7290724863268755,0.0,0.0,1.0
16.0,2.0,1,certificate,0.9054759881439066,0.9835056505785301,0.8402061939224734,0.5535870773359539,0.11168514186303123,0.0,0.0011569017691984978,0.9734968734968735,16.333333333333332,18.444444444444443,0.6569797033854055,0.7290447681072023,0.0,0.0,1.0
16.0,2.0,3,certificate,0.8854295269033785,0.9817059905327782,0.8069993776572223,0.47100395912416176,0.08159152781039423,0.0,0.0016510222639738532,0.9779761904761904,22.333333333333332,18.666666666666668,0.6035610527176782,0.7017693936220161,0.0,0.0,1.0
16.0,2.0,6,certificate,0.846209343474539,0.98494046662017,0.7420494597609194,0.26011453823627045,0.06515174734025178,0.0,0.0011956130276868982,0.9712962962962962,24.777777777777775,14.555555555555555,0.5513413745317364,0.6326182644673533,0.0,0.0,1.0
16.0,6.0,0,certificate,0.9362681056187127,0.98220960632247,0.8954397517629911,0.7036347666814541,0.14747023054856667,0.0,0.0011715442319888646,0.9857837635615413,13.888888888888888,21.666666666666668,0.6442666808100143,0.7722657629797504,0.0,0.0,1.0
16.0,6.0,1,certificate,0.9271334659477096,0.9840148053340192,0.8771182138981969,0.6526823285223956,0.15669761472980548,0.0,0.0011812807883756502,0.9907407407407408,13.666666666666666,19.666666666666668,0.6612879016950588,0.7817866603958102,0.0,0.0,1.0
16.0,6.0,3,certificate,0.9041819173982734,0.9857918947494714,0.8353580202578413,0.5450372447709829,0.0774848054484257,0.0,0.0027168870924299308,0.9708994708994708,17.333333333333332,15.666666666666666,0.6316283474323913,0.7475826421780744,0.0,0.0,1.0
16.0,6.0,6,certificate,0.8554520167830931,0.988986991193551,0.7540838726382376,0.3279499113762878,0.058194436509785036,0.0,0.00175682756729525,0.9748927875243666,26.888888888888886,11.111111111111112,0.5520040725143707,0.649192290292301,0.0,0.0,1.0
