f1,precision,recall,occluded_keep,stale_clear_absence,external_stale_absence,clear_missing,survival,deletion_events,stale_duration,cert_precision,cert_recall,id_switches,reappear_error,family,motion,motion_model,policy,seed
0.9561448066658212,0.9587927680293777,0.9543716104163865,0.8779645191409897,0.21060708898944194,0.0,0.00040899795501022495,1.0,4.666666666666667,53.0,0.8190565469093607,0.9936072206660441,0.0,0.0,F_hidden_motion,static,correct,certificate,0
0.9662168292159353,0.9605932428193745,0.9720400399610406,0.9193719805886404,0.21487324577371103,0.0,0.0011305184160281812,1.0,4.333333333333333,51.666666666666664,0.7821707562072483,0.9912951870572954,0.0,0.0,F_hidden_motion,static,correct,certificate,1
0.9597272850450914,0.9787751369028118,0.942363764334606,0.8504646611169243,0.11785983978370272,0.0,0.0003699593044765076,1.0,3.6666666666666665,26.333333333333332,0.8590115867823226,0.9953517303305351,0.0,0.0,F_hidden_motion,static,correct,certificate,2
0.9262565802731014,0.9118166525635614,0.9414074148775642,0.8430750077808901,0.4891628959276018,0.0,0.00040899795501022495,1.0,6.333333333333333,116.66666666666667,0.8190565469093607,0.9936072206660441,0.0,0.0,F_hidden_motion,static,correct,long_memory,0
0.9389121094266949,0.9134518979627769,0.966533369909993,0.9037820479920637,0.4845740192478675,0.0,0.0011305184160281812,1.0,5.333333333333333,119.0,0.7821707562072483,0.9912951870572954,0.0,0.0,F_hidden_motion,static,correct,long_memory,1
0.9297454456521844,0.9281340993357508,0.934561788958352,0.8291521318322905,0.344021460745951,0.0,0.0003699593044765076,1.0,6.0,93.66666666666667,0.8590115867823226,0.9953517303305351,0.0,0.0,F_hidden_motion,static,correct,long_memory,2
0.9561448066658212,0.9587927680293777,0.9543716104163865,0.8779645191409897,0.21060708898944194,0.0,0.00040899795501022495,1.0,4.666666666666667,53.0,0.8190565469093607,0.9936072206660441,0.0,0.0,F_hidden_motion,static,correct,cert_hazard,0
0.9662168292159353,0.9605932428193745,0.9720400399610406,0.9193719805886404,0.21487324577371103,0.0,0.0011305184160281812,1.0,4.333333333333333,51.666666666666664,0.7821707562072483,0.9912951870572954,0.0,0.0,F_hidden_motion,static,correct,cert_hazard,1
0.9597272850450914,0.9787751369028118,0.942363764334606,0.8504646611169243,0.11785983978370272,0.0,0.0003699593044765076,1.0,3.6666666666666665,26.333333333333332,0.8590115867823226,0.9953517303305351,0.0,0.0,F_hidden_motion,static,correct,cert_hazard,2
0.9725028048174673,0.9819518184709266,0.9634343525932834,0.8977217440376513,0.08976184401021003,0.0,0.0007897022822395957,1.0,4.0,22.666666666666668,0.7927635646971116,0.9904075486333671,0.0,2.796117247204098e-16,F_hidden_motion,static,wrong,certificate,0
0.9705122777849783,0.9795920212107433,0.9616003968841853,0.8866870513497281,0.13157484546062373,0.0,0.0,1.0,4.0,26.666666666666668,0.8421646651473695,0.9962048208723594,0.0,7.486817084953341e-16,F_hidden_motion,static,wrong,certificate,1
0.9799696028687354,0.988223161744361,0.9718736708192868,0.9194330014413695,0.09117346362571849,0.0,0.0014722628688008381,1.0,4.666666666666667,15.666666666666666,0.8481176517480989,0.9943335974716728,0.0,3.967651252539349e-16,F_hidden_motion,static,wrong,certificate,2
0.9414527213906544,0.9287269058651542,0.9551528108053334,0.8733614766503125,0.3761174806926441,0.0,0.0007897022822395957,1.0,6.0,94.33333333333333,0.7927635646971116,0.9904075486333671,0.0,2.796117247204098e-16,F_hidden_motion,static,wrong,long_memory,0
0.9439513520374545,0.9316517101671399,0.9568072028420959,0.8739000841847345,0.4310141146647306,0.0,0.0003972983710766786,0.9861111111111112,5.666666666666667,93.0,0.8421646651473695,0.9962048208723594,0.0,7.486817084953341e-16,F_hidden_motion,static,wrong,long_memory,1
0.9414007653771855,0.91829989681454,0.9662616160805307,0.90284659113111,0.6341116500333854,0.0,0.0014722628688008381,1.0,4.666666666666667,116.66666666666667,0.8481176517480989,0.9943335974716728,0.0,3.967651252539349e-16,F_hidden_motion,static,wrong,long_memory,2
0.9725028048174673,0.9819518184709266,0.9634343525932834,0.8977217440376513,0.08976184401021003,0.0,0.0007897022822395957,1.0,4.0,22.666666666666668,0.7927635646971116,0.9904075486333671,0.0,2.796117247204098e-16,F_hidden_motion,static,wrong,cert_hazard,0
0.9705122777849783,0.9795920212107433,0.9616003968841853,0.8866870513497281,0.13157484546062373,0.0,0.0,1.0,4.0,26.666666666666668,0.8421646651473695,0.9962048208723594,0.0,7.486817084953341e-16,F_hidden_motion,static,wrong,cert_hazard,1
