f1,precision,recall,occluded_keep,stale_clear_absence,external_stale_absence,clear_missing,survival,deletion_events,stale_duration,cert_precision,cert_recall,id_switches,reappear_error,family,false_negative,false_positive,mode,policy,seed
0.9534940648220079,0.9571493423695943,0.9499904307076456,0.8509485148488724,0.20614042434325427,0.0,0.0,1.0,5.333333333333333,54.666666666666664,0.7833844573748348,0.9941912391694281,0.0,0.0,C_corruption,0.0,0.0,independent,certificate,0
0.9671823205655486,0.9694182815085183,0.9654737401916899,0.9022589867829233,0.18113761730783007,0.0,0.0008239014310611852,1.0,4.666666666666667,39.666666666666664,0.8418172491185998,0.9958476975749605,0.0,0.0,C_corruption,0.0,0.0,independent,certificate,1
0.9587826662913796,0.9717886677024077,0.9467596741886221,0.8427860515939946,0.14119292357177818,0.0,0.0004420866489832007,1.0,5.0,34.333333333333336,0.7549372222310892,0.9959709151726001,0.0,0.0,C_corruption,0.0,0.0,independent,certificate,2
0.9176742960785488,0.9556114132545875,0.883250335207156,0.6778291521142533,0.280923637060458,0.0,0.0023338894585049675,1.0,7.333333333333333,54.666666666666664,0.7180132469506747,0.9076139101854,0.0,0.0,C_corruption,0.0,0.0,bursty,certificate,0
0.9391835177151987,0.9750268746952497,0.9071495005147946,0.7565952818617924,0.10545801884228338,0.0,0.0017156854642763873,0.9814814814814815,10.333333333333334,29.0,0.6792141417874212,0.9287633588044469,0.0,0.0,C_corruption,0.0,0.0,bursty,certificate,1
0.930931741285674,0.9592224258124302,0.9046129614473594,0.7250651344886879,0.22123336710570754,0.0,0.00038182512409316535,0.9841269841269842,11.0,48.0,0.6388892516924235,0.875438037835283,0.0,0.0,C_corruption,0.0,0.0,bursty,certificate,2
0.9533465842194321,0.9491889893197859,0.9578975424793228,0.8785085508596682,0.37991413373547095,0.0,0.0011446825265325829,1.0,4.0,67.66666666666667,0.5734495000059401,0.9964741980758233,0.0,0.0,C_corruption,0.0,0.25,independent,certificate,0
0.9387869203142536,0.944225198696428,0.9336846878387428,0.8209121993373301,0.28362537055727194,0.0,0.001223904677790998,1.0,5.333333333333333,65.33333333333333,0.56578336730108,0.9967177531389521,0.0,0.0,C_corruption,0.0,0.25,independent,certificate,1
0.9602435147245449,0.9572752860068152,0.9634421607285165,0.8943220779034747,0.23236713334742962,0.0,0.0003800836183960471,1.0,6.0,55.666666666666664,0.559356467199326,0.9963494877221631,0.0,0.0,C_corruption,0.0,0.25,independent,certificate,2
0.9260143766595995,0.9550654257261177,0.8986800528578986,0.6974204284955627,0.3003172286923635,0.0,0.0007301983165871323,1.0,9.0,57.0,0.488496646923305,0.8766675732116403,0.0,0.0,C_corruption,0.0,0.25,bursty,certificate,0
0.9388825792217488,0.9692034846093506,0.9104179999894834,0.7447659783209715,0.27852119750853926,0.0,0.0014360392994274115,1.0,10.333333333333334,40.333333333333336,0.5150524013276626,0.8603445950819212,0.0,0.0,C_corruption,0.0,0.25,bursty,certificate,1
0.9391204395546559,0.9575669972630437,0.9216742682845145,0.7737458884071428,0.19845719134799408,0.0,0.0007541478129713424,1.0,9.333333333333334,52.0,0.4849821739262505,0.8998040074271877,0.0,0.0,C_corruption,0.0,0.25,bursty,certificate,2
0.9642348417358958,0.9506136265200733,0.9784934570776335,0.9413790273985893,0.22007920324757876,0.0,0.001228761891277839,1.0,4.0,62.333333333333336,0.43421001615632626,0.9929862168252975,0.0,0.0,C_corruption,0.0,0.5,independent,certificate,0
0.960360433817027,0.9591925591813161,0.9615667687834749,0.8968157324043243,0.2978457953623517,0.0,0.0003683241252302026,1.0,3.6666666666666665,55.0,0.4695792717488563,0.9979757085020243,0.0,0.0,C_corruption,0.0,0.5,independent,certificate,1
0.9568492764997679,0.9407545616081027,0.9735646217032125,0.9249110576642997,0.36009235276148904,0.0,0.0011619247794818891,1.0,4.666666666666667,80.66666666666667,0.4404974308388127,0.9949619975693502,0.0,0.0,C_corruption,0.0,0.5,independent,certificate,2
0.9258157682853771,0.9518469694880984,0.9016431053334962,0.73719802364237,0.3226609348560568,0.0,0.0,1.0,8.333333333333334,59.333333333333336,0.3980552975334355,0.8880449799621398,0.0,0.0,C_corruption,0.0,0.5,bursty,certificate,0
0.9215144351628051,0.9554420376359521,0.8905225074359585,0.7089876548724767,0.2759345454856303,0.0,0.0,1.0,9.0,55.0,0.42738059682437396,0.8997534188888281,0.0,0.0,C_corruption,0.0,0.5,bursty,certificate,1
0.934782858713104,0.9510680559208762,0.9195677770125655,0.7566097584833741,0.29558314774573996,0.0,0.0,1.0,10.0,63.666666666666664,0.3693040891631217,0.8604459569473106,0.0,0.0,C_corruption,0.0,0.5,bursty,certificate,2
0.9189833282437956,0.893288290694135,0.9463253387988027,0.8471435258453514,0.7582684856364778,0.0,0.0010983442492113963,1.0,1.6666666666666667,150.66666666666666,0.35611861886829826,0.9985347985347985,0.0,0.0,C_corruption,0.0,0.75,independent,certificate,0
