policy,f1,precision,recall,occluded_keep,stale_clear_absence,external_stale_absence,clear_missing,survival,deletion_events,stale_duration,cert_precision,cert_recall,id_switches,reappear_error,seed
certificate,0.6521778853499647,0.9782158132252152,0.4906614911872686,0.43483487382927954,0.08780082026412597,0.08247297606832733,0.004854327780294949,0.9857142857142858,40.291666666666664,14.833333333333334,0.84495114088186,0.9952293184348118,0.0,0.0,3.5
external_as_self,0.9217066834261234,0.9605870560873842,0.8870189408162972,0.7971171001750956,0.20570931957436886,0.19423076824247634,0.0018797680748093033,1.0,4.458333333333333,46.791666666666664,0.4332357208897939,0.9984392871239623,0.0,0.0,3.5
no_clear_delete,0.8788070624289611,0.8482402885636349,0.9129574859167268,0.8482580739014414,0.9862217795484728,0.9810344827586207,0.0018489584663226293,1.0,0.0,215.41666666666666,0.8137077347639289,0.9942319392237625,0.0,0.0,3.5
no_robot_action,0.5137470064330043,0.9929689339332289,0.3471522260214045,0.06138881996638479,0.016707663819889466,0.007181224226083639,0.0057326590698645805,0.34115323334073333,45.458333333333336,3.25,0.0,0.0,0.0,0.0,3.5
oracle_visibility,0.645033417212253,0.9918706572369138,0.4794045740708195,0.4282050182103076,0.026144475092734213,0.016137640225551787,0.006762470262022557,1.0,40.04166666666667,5.166666666666667,1.0,1.0,0.0,0.0,3.5
overbroad_certificate,0.7643777657914768,0.9554632050982389,0.6389364552644158,0.5796833232161269,0.15632812169905427,0.14779698565248117,0.005397373623339543,0.9970238095238095,33.875,38.333333333333336,0.46077313568835704,0.9974532577633728,0.0,0.0,3.5
random_geometry,0.5817973024845621,0.9851879201772386,0.4134598367331099,0.10840212463459503,0.03614744816265113,0.020487430771956597,0.006522513309297723,0.3957064925814926,42.875,7.833333333333334,0.30301073760345315,0.34885892085499126,0.0,0.0,3.5
underbroad_certificate,0.5295152513004486,0.9905281310869234,0.36219260434119305,0.13738549860597857,0.020067194448850738,0.007442121629375076,0.008838181882076192,0.37817067192067194,45.583333333333336,4.5,0.8122024000724716,0.4491559545985168,0.0,0.0,3.5
