f1,precision,recall,occluded_keep,stale_clear_absence,external_stale_absence,clear_missing,survival,deletion_events,stale_duration,cert_precision,cert_recall,id_switches,reappear_error,family,external_rate,duration,external_labeled,policy,seed
0.8051014217822164,0.9913965272804743,0.677863913511311,0.13661937208946293,0.03112476861834958,0.0,0.0012232053315153221,0.9426900584795321,24.666666666666668,7.666666666666667,0.7871246068371062,0.9950894149719982,0.0,0.0,D_external,0.0,long,False,ttl_short,0
0.8306495391441852,0.9935284337013434,0.7138714330777872,0.1477435325091575,0.03611895208077535,0.0,0.0014706019576145903,0.9722222222222222,25.333333333333332,6.333333333333333,0.8830279359009601,0.9914005265567766,0.0,0.0,D_external,0.0,long,False,ttl_short,1
0.8207655823686654,0.9828258811418605,0.7046700875627327,0.13565495752011278,0.049625492302663506,0.0,0.0024888670087393617,0.9432404540763674,24.333333333333332,15.0,0.7550800340594693,0.9969765684051398,0.0,0.0,D_external,0.0,long,False,ttl_short,2
0.9140027655392228,0.907790853334442,0.9206287041732594,0.7855096821816971,0.4957751544643876,0.0,0.0,1.0,8.333333333333334,121.33333333333333,0.7871246068371062,0.9950894149719982,0.0,0.0,D_external,0.0,long,False,long_memory,0
0.9552586499719294,0.9440031626319638,0.9668491995137183,0.90234375,0.45746776763725916,0.0,0.0007282114602129571,1.0,6.333333333333333,78.33333333333333,0.8830279359009601,0.9914005265567766,0.0,0.0,D_external,0.0,long,False,long_memory,1
0.9047023315249437,0.8720607889378228,0.9407956208283329,0.8279610629347988,0.5517616170557567,0.0,0.0013054830287206264,1.0,8.333333333333334,169.33333333333334,0.7550800340594693,0.9969765684051398,0.0,0.0,D_external,0.0,long,False,long_memory,2
0.9405759400993219,0.9465824111049574,0.9355892787612453,0.8253982826433773,0.28478903699290553,0.0,0.0,1.0,4.0,69.33333333333333,0.7871246068371062,0.9950894149719982,0.0,0.0,D_external,0.0,long,False,certificate,0
0.9818199142676596,0.9830854147398993,0.9805962267093403,0.9447544642857143,0.132540375719576,0.0,0.0007282114602129571,1.0,3.6666666666666665,23.0,0.8830279359009601,0.9914005265567766,0.0,0.0,D_external,0.0,long,False,certificate,1
0.9564852919265485,0.9640984509622043,0.9493349480887056,0.8531440841609008,0.12994327710593642,0.0,0.0013054830287206264,1.0,6.333333333333333,43.0,0.7550800340594693,0.9969765684051398,0.0,0.0,D_external,0.0,long,False,certificate,2
0.9405759400993219,0.9465824111049574,0.9355892787612453,0.8253982826433773,0.28478903699290553,0.0,0.0,1.0,4.0,69.33333333333333,0.7871246068371062,0.9950894149719982,0.0,0.0,D_external,0.0,long,False,cert_external_aware,0
